,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster_km,Cluster_birch
449,1,3,1,1,1,1,1,2,1,1,1,1,1,0
450,3,3,1,1,1,1,1,1,1,1,1,1,1,0
451,4,3,1,1,1,1,1,4,1,1,1,1,1,0
452,5,3,1,1,1,1,1,5,1,1,1,1,1,0
453,1,3,1,1,1,1,1,1,1,1,1,1,1,0
454,2,3,1,1,1,1,1,6,1,1,1,1,1,0
455,3,3,1,1,1,1,1,7,1,1,1,1,1,0
456,4,3,1,1,1,1,1,2,1,1,1,1,1,0
457,5,3,1,1,1,1,2,9,1,1,1,1,1,0
458,3,3,1,1,1,1,1,5,1,1,1,1,1,0
459,4,3,1,1,1,1,1,7,1,1,1,1,1,0
460,5,3,1,1,1,1,1,4,1,1,1,1,1,0
461,1,3,1,1,1,1,1,3,1,1,1,1,1,0
462,2,3,1,1,1,1,1,5,1,1,1,1,1,0
463,3,3,1,1,1,1,1,2,1,1,1,1,1,0
464,4,3,1,1,1,1,1,4,1,1,1,1,1,0
465,5,3,1,1,1,1,1,3,1,1,1,1,1,0
466,1,2,1,1,1,1,1,5,1,1,1,1,1,0
467,2,2,2,1,1,1,1,5,1,1,1,1,1,0
468,3,3,1,1,1,1,1,6,1,1,1,1,1,0
469,4,2,2,1,1,1,2,4,1,1,1,1,1,0
470,5,2,1,1,1,1,1,6,2,2,1,1,1,0
471,1,2,1,1,1,1,1,7,2,2,1,1,1,0
472,2,2,1,1,1,1,1,7,2,3,1,1,1,0
473,3,3,1,1,1,1,1,5,1,1,1,1,1,0
474,4,2,1,1,1,1,1,4,1,1,1,1,1,0
475,5,3,1,1,1,2,1,3,1,1,1,1,1,0
476,1,3,1,1,1,1,1,3,1,1,1,1,1,0
477,2,3,1,1,1,1,1,4,1,1,1,1,1,0
478,3,3,1,1,1,1,1,4,1,1,1,1,1,0
479,4,3,1,1,1,1,1,4,1,1,1,1,1,0
480,5,3,1,1,1,1,1,4,1,1,1,1,1,0
481,1,3,1,1,1,1,1,5,1,1,1,1,1,0
482,2,3,1,1,1,1,1,6,1,1,1,1,1,0
483,3,3,1,1,1,1,1,3,1,1,1,1,1,0
484,4,2,1,1,1,1,1,3,1,1,1,1,1,0
485,5,3,1,1,1,1,1,5,1,1,1,1,1,0
486,1,3,1,1,1,1,1,4,1,1,1,1,1,0
487,2,2,1,1,1,1,2,5,1,1,1,1,1,0
488,3,3,1,1,1,1,1,4,1,1,1,1,1,0
489,4,3,1,1,1,1,1,5,1,1,1,1,1,0
490,5,3,1,1,1,1,1,5,1,1,1,1,1,0
491,1,3,1,1,1,1,1,5,1,1,1,1,1,0
492,2,3,1,1,1,1,2,4,1,1,1,1,1,0
493,5,3,1,1,1,1,1,4,1,1,1,1,1,0
494,1,3,1,1,1,1,1,4,1,1,1,1,1,0
495,2,3,1,1,1,1,1,4,1,1,1,1,1,0
496,3,3,1,1,1,1,1,1,1,1,1,1,1,0
497,4,3,1,1,1,1,1,3,1,1,1,1,1,0
498,1,3,1,1,1,1,1,3,1,1,1,1,1,0
499,2,3,1,1,1,1,1,1,1,1,1,1,1,0
500,3,3,1,1,1,1,1,3,1,1,1,1,1,0
501,4,3,1,1,1,1,1,2,1,1,1,1,1,0
502,5,3,1,1,1,1,1,5,1,1,1,1,1,0
503,1,3,1,1,1,1,1,5,1,1,1,1,1,0
504,2,3,1,1,1,1,1,4,1,1,1,1,1,0
505,4,3,1,1,1,1,1,1,1,1,1,1,1,0
506,5,3,1,1,1,1,1,3,1,1,1,1,1,0
507,1,3,1,1,1,1,2,1,1,1,1,1,1,0
508,2,3,1,1,1,1,1,8,1,1,1,1,1,0
509,3,3,1,1,1,1,1,3,1,1,1,1,1,0
510,4,3,1,1,1,1,1,2,1,1,1,1,1,0
511,1,3,1,1,1,1,1,4,1,1,1,1,1,0
512,3,3,1,1,1,1,1,3,1,1,1,1,1,0
513,4,3,1,1,1,1,1,3,1,1,1,1,1,0
514,5,3,1,1,1,1,1,2,1,1,1,1,1,0
515,1,3,1,1,1,1,1,2,1,1,1,1,1,0
516,2,2,1,1,1,1,1,4,1,1,1,1,1,0
517,3,2,1,1,1,2,1,7,1,1,1,1,1,0
518,4,3,1,1,1,1,2,2,1,1,1,1,1,0
519,5,3,1,1,1,1,1,3,1,1,1,1,1,0
520,2,3,1,1,1,1,1,7,1,1,1,1,1,0
521,3,2,1,1,1,1,1,5,1,1,1,1,1,0
522,4,3,1,1,1,1,1,6,1,1,1,1,1,0
523,5,2,1,1,1,1,2,4,1,1,1,1,1,0
524,1,3,1,1,1,1,1,6,1,1,1,1,1,0
525,2,3,1,1,1,1,1,5,1,1,1,1,1,0
526,3,3,1,1,1,1,1,3,1,1,1,1,1,0
527,4,3,1,1,1,1,1,4,1,1,1,1,1,0
528,5,3,1,1,1,1,1,2,1,1,1,1,1,0
529,1,3,1,1,1,1,1,2,1,1,1,1,1,0
530,2,3,1,1,1,1,1,8,2,2,1,1,1,0
531,3,3,1,1,1,1,1,8,1,1,1,1,1,0
532,4,3,1,1,1,1,2,5,1,1,1,1,1,0
533,5,3,1,1,1,1,1,4,1,1,1,1,1,0
534,1,3,1,1,1,1,1,8,1,1,1,1,1,0
535,2,3,1,1,1,1,1,1,1,1,1,1,1,0
536,3,3,1,1,1,1,2,4,1,1,1,1,1,0
537,5,3,1,1,1,1,1,4,1,1,1,1,1,0
538,1,3,1,1,1,1,1,4,1,1,1,1,1,0
539,2,3,1,1,1,1,1,5,1,1,1,1,1,0
540,3,3,1,1,1,1,2,1,1,1,1,1,1,0
541,5,3,1,1,1,1,1,6,1,1,1,1,1,0
542,1,3,1,1,1,1,1,2,1,1,1,1,1,0
543,2,3,1,1,1,1,1,3,1,1,1,1,1,0
544,3,3,1,1,1,1,1,4,1,1,1,1,1,0
545,4,3,1,1,1,1,1,4,1,1,1,1,1,0
546,2,3,1,1,1,1,1,3,1,1,1,1,1,0
547,3,3,1,1,1,1,1,5,1,1,1,1,1,0
548,5,3,1,1,1,1,1,4,1,1,1,1,1,0
549,1,3,1,1,1,1,1,3,1,1,1,1,1,0
550,3,2,1,1,1,1,1,3,1,1,1,1,1,0
551,5,3,1,1,1,1,1,4,1,1,1,1,1,0
552,2,2,1,1,1,1,1,5,1,1,1,1,1,0
553,3,2,1,1,1,1,1,3,1,1,1,1,1,0
554,4,2,1,1,1,2,2,2,1,1,1,1,1,0
555,5,2,1,1,1,1,1,4,1,1,1,1,1,0
556,2,3,1,1,1,1,1,4,1,1,1,1,1,0
557,4,2,1,1,1,1,1,5,1,1,1,1,1,0
558,5,3,1,1,1,1,1,11,1,1,1,1,1,0
559,2,2,1,1,1,1,1,12,1,1,1,1,1,0
560,3,3,1,1,1,1,1,1,1,1,1,1,1,0
561,4,2,1,1,1,1,1,1,1,1,1,1,1,0
562,5,3,1,1,1,1,1,1,1,1,1,1,1,0
563,1,2,1,1,1,2,2,1,1,1,1,1,1,0
564,2,2,1,1,1,1,1,6,2,2,1,1,1,0
565,3,2,1,1,1,1,1,5,1,1,1,1,1,0
566,4,2,1,1,1,2,2,3,1,1,1,1,1,0
567,5,3,1,1,1,1,1,3,1,1,1,1,1,0
568,1,3,1,1,1,1,1,2,1,1,1,1,1,0
569,3,3,1,1,1,1,1,3,1,1,1,1,1,0
570,4,3,1,1,1,1,1,3,1,1,1,1,1,0
571,5,3,1,1,1,1,1,2,1,1,1,1,1,0
572,1,3,1,1,1,1,1,2,1,1,1,1,1,0
573,2,2,1,1,1,1,1,6,1,1,1,1,1,0
574,3,3,1,1,1,1,2,1,1,1,1,1,1,0
575,4,3,1,1,1,1,2,3,1,1,1,1,1,0
576,5,3,1,1,1,1,1,1,1,1,1,1,1,0
577,2,2,1,1,1,2,1,3,1,1,1,1,1,0
578,5,3,1,1,1,1,1,5,1,1,1,1,1,0
579,1,2,1,1,1,1,1,3,1,1,1,1,1,0
580,2,2,1,1,1,1,2,8,1,1,1,1,1,0
581,3,2,1,1,1,1,1,9,2,2,1,1,1,0
582,4,3,1,1,1,1,1,6,1,1,1,1,1,0
583,5,2,1,1,1,1,1,1,1,1,1,1,1,0
584,1,2,1,1,1,1,1,6,1,1,1,1,1,0
585,2,2,1,1,1,1,1,8,1,1,1,1,1,0
586,3,2,1,1,1,1,1,10,2,2,1,1,1,0
587,4,2,1,1,1,1,1,4,1,1,1,1,1,0
588,1,3,1,1,1,1,1,2,1,1,1,1,1,0
589,2,3,1,1,1,1,1,2,1,1,1,1,1,0
590,3,3,1,1,1,1,1,4,1,1,1,1,1,0
591,4,3,1,1,1,1,1,5,1,1,1,1,1,0
592,5,3,1,1,1,1,2,4,1,1,1,1,1,0
593,1,3,1,1,1,1,1,2,1,1,1,1,1,0
594,2,3,1,1,1,1,1,4,1,1,1,1,1,0
595,3,3,1,1,1,1,1,3,1,1,1,1,1,0
596,4,3,1,1,1,1,1,3,1,1,1,1,1,0
597,5,3,1,1,1,1,1,3,1,1,1,1,1,0
598,1,3,1,1,1,1,1,7,2,2,1,1,1,0
599,2,3,1,1,1,1,1,7,2,2,1,1,1,0
600,4,3,1,1,1,1,1,5,1,1,1,1,1,0
601,5,3,1,1,1,1,1,2,1,1,1,1,1,0
602,1,3,1,1,1,1,1,5,1,1,1,1,1,0
603,3,3,1,1,1,1,2,1,1,1,1,1,1,0
604,5,3,1,1,1,1,1,5,1,1,1,1,1,0
605,1,3,1,1,1,1,1,5,1,1,1,1,1,0
606,3,3,1,1,1,1,1,3,1,1,1,1,1,0
607,5,3,1,1,1,1,1,2,1,1,1,1,1,0
608,1,2,1,1,1,1,1,5,1,1,1,1,1,0
609,2,3,1,1,1,1,2,1,1,1,1,1,1,0
610,3,3,1,1,1,1,1,3,1,1,1,1,1,0
611,4,2,1,1,1,1,1,3,1,1,1,1,1,0
612,5,3,1,1,1,1,1,2,1,1,1,1,1,0
613,1,2,1,1,1,1,1,2,1,1,1,1,1,0
614,2,3,1,1,1,1,2,3,1,1,1,1,1,0
615,3,3,1,1,1,1,1,2,1,1,1,1,1,0
616,5,3,1,1,1,1,1,5,1,1,1,1,1,0
617,1,3,1,1,1,1,1,2,1,1,1,1,1,0
618,2,3,1,1,1,1,1,1,1,1,1,1,1,0
619,3,3,1,1,1,1,1,5,1,1,1,1,1,0
620,5,3,1,1,1,1,1,3,1,1,1,1,1,0
621,1,3,1,1,1,1,1,3,1,1,1,1,1,0
622,2,3,1,1,1,1,1,5,1,1,1,1,1,0
623,3,3,1,1,1,2,1,6,1,1,1,1,1,0
624,4,3,1,1,1,1,1,1,1,1,1,1,1,0
625,1,3,1,1,1,1,2,5,1,1,1,1,1,0
626,2,3,1,1,1,1,1,4,1,1,1,1,1,0
627,3,3,1,1,1,1,2,1,1,1,1,1,1,0
628,4,3,1,1,1,1,1,3,1,1,1,1,1,0
629,5,3,1,1,1,1,1,6,1,1,1,1,1,0
630,1,2,1,1,1,1,1,3,1,1,1,1,1,0
631,3,3,1,1,1,1,1,3,1,1,1,1,1,0
632,4,2,1,1,1,1,1,2,1,1,1,1,1,0
633,5,2,1,1,1,1,1,2,2,2,1,1,1,0
634,1,2,1,1,1,1,1,4,1,1,1,1,1,0
635,4,2,1,1,1,1,1,5,1,1,1,1,1,0
636,5,3,1,1,1,1,1,5,1,1,1,1,1,0
637,2,3,1,1,1,1,1,2,1,1,1,1,1,0
638,3,2,1,1,1,1,1,6,1,1,1,1,1,0
639,5,3,1,1,1,1,1,2,1,1,1,1,1,0
640,2,3,1,1,1,1,1,3,1,1,1,1,1,0
641,3,3,1,1,1,1,1,2,1,1,1,1,1,0
642,4,3,1,1,1,1,1,3,1,1,1,1,1,0
643,5,3,1,1,1,1,1,2,1,1,1,1,1,0
644,1,3,1,1,1,1,1,5,1,1,1,1,1,0
645,2,3,1,1,1,1,2,4,1,1,1,1,1,0
646,3,3,1,1,1,1,1,4,1,1,1,1,1,0
647,5,2,1,1,1,1,1,3,1,1,1,1,1,0
648,2,3,1,1,1,1,1,1,1,1,1,1,1,0
649,3,3,1,1,1,1,1,3,1,1,1,1,1,0
650,4,3,1,1,1,1,1,1,1,1,1,1,1,0
651,1,3,1,1,1,1,1,2,1,1,1,1,1,0
652,2,3,1,1,1,1,1,1,1,1,1,1,1,0
653,3,3,1,1,1,1,1,6,1,1,1,1,1,0
654,4,3,1,1,1,1,1,2,1,1,1,1,1,0
655,5,2,1,1,1,1,1,4,1,1,1,1,1,0
656,1,2,1,1,1,1,1,5,1,1,1,1,1,0
657,2,3,1,1,1,1,1,4,1,1,1,1,1,0
658,3,1,1,1,1,1,1,7,1,1,1,1,1,0
659,5,2,1,1,1,1,1,4,1,1,1,1,1,0
660,1,3,1,1,1,1,1,6,1,1,1,1,1,0
661,2,3,1,1,1,1,1,5,1,1,1,1,1,0
662,4,2,1,1,1,1,1,2,1,1,1,1,1,0
663,5,3,1,1,1,1,1,3,1,1,1,1,1,0
664,1,2,1,1,1,1,1,5,1,1,1,1,1,0
665,2,2,1,1,1,1,1,3,1,1,1,1,1,0
666,3,3,1,1,1,1,1,5,1,1,1,1,1,0
667,4,2,1,1,1,1,2,2,1,1,1,1,1,0
668,5,2,1,1,1,1,2,5,1,1,1,1,1,0
669,1,3,1,1,1,1,1,9,1,1,1,1,1,0
670,2,3,1,1,1,1,1,3,1,1,1,1,1,0
671,3,3,1,1,1,1,2,6,1,1,1,1,1,0
672,5,3,1,1,1,1,1,3,1,1,1,1,1,0
673,1,2,1,1,1,1,1,6,1,1,1,1,1,0
674,2,2,1,1,1,1,1,3,1,1,1,1,1,0
675,3,2,1,1,1,1,2,2,1,1,1,1,1,0
676,5,2,1,1,1,1,1,3,2,2,1,1,1,0
677,1,2,1,1,1,1,1,9,1,1,1,1,1,0
678,2,3,1,1,1,1,1,4,1,1,1,1,1,0
679,3,2,1,1,1,1,2,2,1,1,1,1,1,0
680,4,2,1,1,1,1,1,5,1,1,1,1,1,0
681,5,2,1,1,1,1,1,2,1,1,1,1,1,0
682,1,2,1,1,1,1,2,4,1,1,1,1,1,0
683,2,2,1,1,1,1,2,3,1,1,1,1,1,0
684,3,2,1,1,1,1,1,2,1,1,1,1,1,0
685,4,2,1,1,1,1,1,2,1,1,1,1,1,0
686,5,2,1,1,1,1,1,3,1,1,1,1,1,0
687,2,3,1,1,1,1,1,3,1,1,1,1,1,0
688,3,3,1,1,1,1,1,4,1,1,1,1,1,0
689,4,3,1,1,1,1,1,1,1,1,1,1,1,0
690,5,3,1,1,1,1,1,4,1,1,1,1,1,0
691,1,3,1,1,1,1,1,6,1,1,1,1,1,0
692,3,3,1,1,1,1,1,3,1,1,1,1,1,0
693,4,3,1,1,1,1,1,2,1,1,1,1,1,0
694,5,3,1,1,1,1,1,4,1,1,1,1,1,0
695,2,3,1,1,1,1,1,7,1,1,1,1,1,0
696,4,3,1,1,1,1,1,4,1,1,1,1,1,0
697,5,3,1,1,1,1,1,5,1,1,1,1,1,0
698,1,3,1,1,1,1,1,3,1,1,1,1,1,0
699,2,3,1,1,1,1,1,3,1,1,1,1,1,0
700,4,3,1,1,1,1,1,2,1,1,1,1,1,0
701,2,3,1,1,1,1,1,2,1,1,1,1,1,0
702,1,3,1,1,1,1,1,5,1,1,1,1,1,0
703,2,3,1,1,1,1,1,4,1,1,1,1,1,0
704,3,3,1,1,1,1,1,3,1,1,1,1,1,0
705,4,3,1,1,1,1,1,6,1,1,1,1,1,0
706,5,3,1,1,1,1,1,4,1,1,1,1,1,0
707,2,3,1,1,1,1,1,3,1,1,1,1,1,0
708,3,3,1,1,1,1,1,3,1,1,1,1,1,0
709,4,3,1,1,1,1,1,2,1,1,1,1,1,0
710,5,3,1,1,1,1,1,5,1,1,1,1,1,0
711,2,3,1,1,1,1,1,3,1,1,1,1,1,0
712,3,3,1,1,1,1,1,3,1,1,1,1,1,0
713,4,3,1,1,1,1,1,2,1,1,1,1,1,0
714,5,3,1,1,1,1,1,2,1,1,1,1,1,0
715,1,3,1,1,1,1,1,4,1,1,1,1,1,0
716,2,3,1,1,1,1,1,5,1,1,1,1,1,0
717,3,3,1,1,1,2,2,6,1,1,1,1,1,0
718,4,3,1,1,1,1,1,1,1,1,1,1,1,0
719,5,3,1,1,1,1,1,5,2,2,1,1,1,0
720,1,3,1,1,1,1,1,8,2,2,1,1,1,0
721,3,3,1,1,1,1,1,1,1,1,1,1,1,0
722,4,3,1,1,1,1,1,1,1,1,1,1,1,0
723,1,3,1,1,1,1,1,2,1,1,1,1,1,0
724,2,3,1,1,1,1,1,3,1,1,1,1,1,0
725,3,2,1,1,1,1,1,3,1,1,1,1,1,0
726,4,3,1,1,1,1,1,2,1,1,1,1,1,0
727,5,2,1,1,1,1,1,3,1,1,1,1,1,0
728,1,3,1,1,1,1,1,4,1,1,1,1,1,0
729,2,3,1,1,1,1,1,3,1,1,1,1,1,0
730,3,3,1,1,1,1,1,1,1,1,1,1,1,0
731,5,3,1,1,1,1,1,3,1,1,1,1,1,0
732,1,3,1,1,1,1,1,2,1,1,1,1,1,0
733,2,2,1,1,1,1,1,3,1,1,1,1,1,0
734,3,3,1,1,1,1,2,1,1,1,1,1,1,0
735,4,3,1,1,1,1,1,3,1,1,1,1,1,0
736,5,2,1,1,1,1,2,7,2,2,1,1,1,0
737,1,3,1,1,1,1,1,4,1,1,1,1,1,0
738,2,3,1,1,1,1,1,2,1,1,1,1,1,0
739,3,3,1,1,1,1,2,5,1,1,1,1,1,0
740,4,3,1,1,1,1,2,1,1,1,1,1,1,0
741,5,3,1,1,1,1,1,1,1,1,1,1,1,0
742,1,3,1,1,1,1,1,5,1,1,1,1,1,0
743,2,3,1,1,1,1,1,3,1,1,1,1,1,0
744,3,3,1,1,1,1,1,4,1,1,1,1,1,0
745,4,3,1,1,1,1,2,8,1,1,1,1,1,0
746,5,3,1,1,1,1,1,2,1,1,1,1,1,0
747,1,2,1,1,1,1,1,3,1,1,1,1,1,0
748,2,3,1,1,1,1,1,4,1,1,1,1,1,0
749,3,3,1,1,1,1,1,5,1,1,1,1,1,0
750,5,2,1,1,1,1,1,4,1,1,1,1,1,0
751,1,3,1,1,1,1,1,8,1,1,1,1,1,0
752,2,3,1,1,1,1,1,2,1,1,1,1,1,0
753,3,3,2,1,1,1,1,5,1,1,1,1,1,0
754,4,2,1,1,1,1,1,2,1,1,1,1,1,0
755,5,3,1,1,1,1,1,5,1,1,1,1,1,0
756,1,2,1,1,1,2,2,1,1,1,1,1,1,0
757,2,3,1,1,1,2,2,1,1,1,1,1,1,0
758,3,3,1,1,1,1,1,2,1,1,1,1,1,0
759,4,3,1,1,1,1,1,3,1,1,1,1,1,0
760,5,3,1,1,1,1,1,3,1,1,1,1,1,0
761,1,3,1,1,1,1,1,5,1,1,1,1,1,0
762,2,3,1,1,1,1,1,4,1,1,1,1,1,0
763,4,2,1,1,1,1,1,2,1,1,1,1,1,0
764,2,3,2,1,1,2,2,1,1,1,1,1,1,0
765,3,3,1,1,1,1,1,1,1,1,1,1,1,0
766,4,3,1,1,1,1,1,4,1,1,1,1,1,0
767,5,3,2,1,1,1,2,3,1,1,1,1,1,0
768,1,3,1,1,1,1,1,2,1,1,1,1,1,0
769,3,3,1,1,1,1,1,8,1,1,1,1,1,0
770,5,3,2,1,1,2,2,2,1,1,1,1,1,0
771,2,3,1,1,1,1,1,5,1,1,1,1,1,0
772,3,3,1,1,1,1,1,4,1,1,1,1,1,0
773,4,3,1,1,1,1,1,6,1,1,1,1,1,0
774,5,3,2,1,1,1,1,7,1,1,1,1,1,0
775,1,3,1,1,1,1,1,3,1,1,1,1,1,0
776,3,3,1,1,1,1,2,2,1,1,1,1,1,0
777,4,3,1,1,1,1,1,4,1,1,1,1,1,0
778,5,3,1,1,1,1,1,3,1,1,1,1,1,0
779,1,2,1,1,1,1,1,6,1,1,1,1,1,0
780,2,3,1,1,1,1,1,8,1,1,1,1,1,0
781,3,3,1,1,1,1,1,3,1,1,1,1,1,0
782,4,3,1,1,1,1,1,1,1,1,1,1,1,0
783,5,3,1,1,1,1,1,8,1,1,1,1,1,0
784,2,2,1,1,1,1,1,2,1,1,1,1,1,0
785,3,3,1,1,1,1,1,5,1,1,1,1,1,0
786,4,3,1,1,1,1,1,1,1,1,1,1,1,0
787,5,3,1,1,1,1,1,4,1,1,1,1,1,0
788,1,3,1,1,1,1,1,3,1,1,1,1,1,0
789,2,3,1,1,1,1,1,1,1,1,1,1,1,0
790,3,3,1,1,1,1,1,1,1,1,1,1,1,0
791,4,3,1,1,1,1,1,5,1,1,1,1,1,0
792,5,3,1,1,1,1,1,2,1,1,1,1,1,0
793,1,3,1,1,1,1,1,2,1,1,1,1,1,0
794,2,3,1,1,1,1,1,3,1,1,1,1,1,0
795,3,3,1,1,1,1,1,4,1,1,1,1,1,0
796,4,3,1,1,1,1,1,5,1,1,1,1,1,0
797,5,3,1,1,1,1,1,5,1,1,1,1,1,0
798,2,3,1,1,1,1,1,2,1,1,1,1,1,0
799,1,2,1,1,1,1,1,2,1,1,1,1,1,0
800,2,3,1,1,1,1,1,5,1,1,1,1,1,0
801,3,2,1,1,1,1,1,4,1,1,1,1,1,0
802,4,2,1,1,1,1,1,1,1,1,1,1,1,0
803,5,2,1,1,1,1,2,3,1,1,1,1,1,0
804,2,3,1,1,1,1,1,4,1,1,1,1,1,0
805,3,2,1,1,1,1,1,2,1,1,1,1,1,0
806,5,3,1,1,1,1,1,6,1,1,1,1,1,0
807,1,2,1,1,1,1,1,4,1,1,1,1,1,0
808,2,3,1,1,1,1,1,3,1,1,1,1,1,0
809,4,2,1,1,1,1,2,8,2,2,1,1,1,0
810,5,3,1,1,1,1,1,5,1,1,1,1,1,0
811,2,3,1,1,1,1,1,3,1,1,1,1,1,0
812,3,3,1,1,1,1,1,4,1,1,1,1,1,0
813,4,3,1,1,1,1,1,2,1,1,1,1,1,0
814,5,3,1,1,1,1,1,2,1,1,1,1,1,0
815,1,3,1,1,1,1,1,3,1,1,1,1,1,0
816,3,3,1,1,1,1,1,2,1,1,1,1,1,0
817,4,3,1,1,1,1,1,2,1,1,1,1,1,0
818,3,3,1,1,1,1,1,2,1,1,1,1,1,0
819,5,3,1,1,1,1,1,3,1,1,1,1,1,0
820,1,3,1,1,1,1,1,1,1,1,1,1,1,0
821,3,3,1,1,1,1,1,1,1,1,1,1,1,0
822,4,3,1,1,1,1,1,5,1,1,1,1,1,0
823,5,3,1,1,1,1,1,1,1,1,1,1,1,0
824,1,3,1,1,1,1,1,1,1,1,1,1,1,0
825,2,2,1,1,1,1,2,1,1,1,1,1,1,0
826,3,3,1,1,1,1,1,1,1,1,1,1,1,0
827,4,3,1,1,1,1,1,3,1,1,1,1,1,0
828,5,3,1,1,1,1,1,1,1,1,1,1,1,0
829,3,3,1,1,1,1,1,4,1,1,1,1,1,0
830,4,3,1,1,1,1,1,5,1,1,1,1,1,0
831,5,3,1,1,1,1,1,2,1,1,1,1,1,0
832,1,3,1,1,1,1,2,2,1,1,1,1,1,0
833,2,3,1,1,1,2,2,1,1,1,1,1,1,0
834,4,3,2,1,1,1,1,4,1,1,1,1,1,0
835,5,2,1,1,1,1,2,2,1,1,1,1,1,0
836,4,3,1,1,1,1,1,2,1,1,1,1,1,0
837,5,3,1,1,1,1,1,1,1,1,1,1,1,0
838,2,3,1,1,1,1,1,2,1,1,1,1,1,0
839,3,3,1,1,1,1,1,8,1,1,1,1,1,0
840,4,3,1,1,1,1,1,3,1,1,1,1,1,0
841,5,3,1,1,1,1,1,2,1,1,1,1,1,0
842,1,3,1,1,1,2,1,2,1,1,1,1,1,0
843,3,3,1,1,1,1,1,1,1,1,1,1,1,0
844,4,3,1,1,1,1,1,6,1,1,1,1,1,0
845,2,3,1,1,1,1,1,6,1,1,1,1,1,0
846,3,3,1,1,1,1,1,5,1,1,1,1,1,0
847,4,3,1,1,1,1,1,4,1,1,1,1,1,0
848,5,2,1,1,1,1,1,3,1,1,1,1,1,0
849,2,3,1,1,1,1,1,4,1,1,1,1,1,0
850,3,3,1,1,1,1,1,7,1,1,1,1,1,0
851,4,3,1,1,1,1,1,3,1,1,1,1,1,0
852,5,2,1,1,1,1,1,5,1,1,1,1,1,0
853,1,3,1,1,1,1,1,6,1,1,1,1,1,0
854,2,3,1,1,1,1,1,4,1,1,1,1,1,0
855,3,2,1,1,1,1,1,3,1,1,1,1,1,0
856,4,3,1,1,1,1,1,4,1,1,1,1,1,0
857,5,3,1,1,1,1,1,3,1,1,1,1,1,0
858,1,3,1,1,1,1,1,6,2,3,1,1,1,0
859,2,2,1,1,1,1,1,2,1,1,1,1,1,0
860,3,3,1,1,1,1,1,6,1,1,1,1,1,0
861,4,3,1,1,1,1,2,2,1,1,1,1,1,0
862,5,2,1,1,1,1,1,4,1,1,1,1,1,0
863,2,3,1,1,1,1,1,3,1,1,1,1,1,0
864,4,3,1,1,1,1,2,1,1,1,1,1,1,0
865,5,3,1,1,1,1,1,3,1,1,1,1,1,0
866,1,3,1,1,1,2,2,1,1,1,1,1,1,0
867,2,3,1,1,1,1,1,3,1,1,1,1,1,0
868,3,3,1,1,1,1,1,2,1,1,1,1,1,0
869,4,3,1,1,1,1,1,3,1,1,1,1,1,0
870,1,3,1,1,1,1,2,4,1,1,1,1,1,0
871,2,2,1,1,1,1,1,1,1,1,1,1,1,0
872,3,3,1,1,1,1,1,2,1,1,1,1,1,0
873,1,3,1,1,1,1,1,4,1,1,1,1,1,0
874,2,3,1,1,1,1,1,6,1,1,1,1,1,0
875,4,3,1,1,1,1,2,2,1,1,1,1,1,0
876,1,3,1,1,1,1,1,2,1,1,1,1,1,0
877,2,3,1,1,1,1,1,4,1,1,1,1,1,0
878,3,3,1,1,1,1,1,4,1,1,1,1,1,0
879,4,3,1,1,1,1,1,4,1,1,1,1,1,0
880,5,2,1,1,1,1,1,4,1,1,1,1,1,0
881,2,3,1,1,1,1,1,3,1,1,1,1,1,0
882,1,3,1,1,1,1,1,3,1,1,1,1,1,0
883,2,3,1,1,1,2,2,2,1,1,1,1,1,0
884,3,2,1,1,1,1,1,6,2,2,1,1,1,0
885,4,3,1,1,1,1,1,3,1,1,1,1,1,0
886,1,2,1,1,1,1,1,5,1,1,1,1,1,0
887,2,2,1,1,1,1,1,6,1,1,1,1,1,0
888,3,3,1,1,1,1,1,3,1,1,1,1,1,0
889,5,2,1,1,1,1,1,2,1,1,1,1,1,0
890,1,3,1,1,1,1,1,5,1,1,1,1,1,0
891,2,2,1,1,1,1,2,4,1,1,1,1,1,0
892,3,3,1,1,1,1,1,3,1,1,1,1,1,0
893,4,3,1,1,1,1,1,5,1,1,1,1,1,0
894,5,2,1,1,1,1,2,5,1,1,1,1,1,0
895,1,3,1,1,1,1,1,3,1,1,1,1,1,0
896,2,3,1,1,1,1,1,3,1,1,1,1,1,0
897,3,3,1,1,1,1,1,3,1,1,1,1,1,0
898,5,3,1,1,1,1,1,4,1,1,1,1,1,0
899,1,3,1,1,1,1,1,3,1,1,1,1,1,0
900,2,2,1,1,1,1,1,5,1,1,1,1,1,0
901,3,2,1,1,1,1,1,4,1,1,1,1,1,0
902,4,3,1,1,1,1,1,4,1,1,1,1,1,0
903,5,3,1,1,1,1,1,6,1,1,1,1,1,0
904,1,3,1,1,1,1,1,5,1,1,1,1,1,0
905,2,3,1,1,1,1,1,2,1,1,1,1,1,0
906,3,3,1,1,1,1,1,2,1,1,1,1,1,0
907,4,2,1,1,1,1,2,2,1,1,1,1,1,0
908,5,2,1,1,1,1,1,4,1,1,1,1,1,0
909,1,3,1,1,1,1,1,2,1,1,1,1,1,0
910,2,2,1,1,1,1,1,4,1,1,1,1,1,0
911,3,3,1,1,1,1,1,4,1,1,1,1,1,0
